【 文献号 】1-387【原文出处】中国软科学【原刊地名】京【原刊期号】199612【原刊页号】70-74【分 类 号】F102【分 类 名】劳动经济与人力资源管理【 作  者 】农业部农村经济研究中心课题组【复印期号】199702【 标  题 】农村劳动力外出就业对农民、农业及输出地的影响与对策【 正  文 】    引言    ９０年代以来，农村劳动力大规模跨城乡流动，成为国内外普遍关注的现象之一。
0	 ATT	 6	 ﻿	 v
    （２）进一步完善已初步形成的劳动力市场功能体系：建立全国统一的劳动力供求信息网络；大力发展和完善民间职业介绍中介机构；建立和发展职业培训网络；进一步制定和完善有关的劳动法规和劳动力市场管理制度。
0	 ADV	 1	 大力	 d
1	 HED	 -1	 发展	 v
2	 LAD	 3	 和	 c
3	 COO	 1	 完善	 v
4	 ATT	 5	 民间	 n
5	 VOB	 1	 职业	 n
6	 COO	 1	 介绍	 v
7	 ATT	 8	 中介	 n
8	 VOB	 6	 机构	 n
9	 WP	 1	 ；	 wp

    （２）进一步完善已初步形成的劳动力市场功能体系：建立全国统一的劳动力供求信息网络；大力发展和完善民间职业介绍中介机构；建立和发展职业培训网络；进一步制定和完善有关的劳动法规和劳动力市场管理制度。
0	 HED	 -1	 建立	 v
1	 LAD	 2	 和	 c
2	 COO	 0	 发展	 v
3	 VOB	 0	 职业	 n
4	 COO	 0	 培训	 v
5	 VOB	 4	 网络	 n
6	 WP	 0	 ；	 wp

    （２）进一步完善已初步形成的劳动力市场功能体系：建立全国统一的劳动力供求信息网络；大力发展和完善民间职业介绍中介机构；建立和发展职业培训网络；进一步制定和完善有关的劳动法规和劳动力市场管理制度。
0	 ADV	 1	 进一步	 d
1	 HED	 -1	 制定	 v
2	 LAD	 3	 和	 c
3	 COO	 1	 完善	 v
4	 ATT	 12	 有关	 v
5	 RAD	 4	 的	 u
6	 ATT	 7	 劳动	 v
7	 ATT	 12	 法规	 n
8	 LAD	 10	 和	 c
9	 ATT	 10	 劳动力	 n
10	 COO	 7	 市场	 n
11	 ATT	 12	 管理	 v
12	 VOB	 1	 制度	 n
13	 WP	 1	 。	 wp

    （３）各级政府应将农村劳动力就业指标纳入国民经济年度计划及中长期发展规划，使农村劳动力的转移就业成为政府宏观经济管理的重要内容。
0	 WP	 1	 （	 wp
1	 ADV	 11	 ３	 m
2	 WP	 1	 ）	 wp
3	 ATT	 4	 各级	 r
4	 SBV	 11	 政府	 n
5	 ADV	 11	 应	 v
6	 ADV	 11	 将	 p
7	 ATT	 8	 农村	 n
8	 SBV	 9	 劳动力	 n
9	 ATT	 10	 就业	 v
10	 POB	 6	 指标	 n
11	 HED	 -1	 纳入	 v
12	 ATT	 13	 国民经济	 n
13	 ATT	 14	 年度	 n
14	 VOB	 11	 计划	 n
15	 LAD	 17	 及	 c
16	 SBV	 17	 中长期	 j
17	 COO	 11	 发展	 v
18	 VOB	 17	 规划	 n
19	 WP	 11	 ，	 wp
20	 COO	 11	 使	 v
21	 ATT	 22	 农村	 n
22	 DBL	 20	 劳动力	 n
23	 RAD	 22	 的	 u
24	 VOB	 20	 转移	 v
25	 COO	 24	 就业	 v
26	 VOB	 20	 成为	 v
27	 ATT	 29	 政府	 n
28	 ATT	 29	 宏观	 n
29	 FOB	 30	 经济	 n
30	 ATT	 33	 管理	 v
31	 RAD	 30	 的	 u
32	 ATT	 33	 重要	 a
33	 VOB	 26	 内容	 n
34	 WP	 11	 。	 wp

            ３．关于农村相关的配套政策问题    逐步推进有利于外出人口最终剪断与原社会“脐带”的配套改革。
0	 ADV	 9	 ３．	 m
1	 ADV	 9	 关于	 p
2	 SBV	 3	 农村	 n
3	 ATT	 7	 相关	 v
4	 RAD	 3	 的	 u
5	 ATT	 7	 配套	 v
6	 VOB	 5	 政策	 n
7	 POB	 1	 问题	 n
8	 ADV	 9	 逐步	 d
9	 SBV	 10	 推进	 v
10	 HED	 -1	 有利于	 v
11	 VOB	 10	 外出	 v
12	 VOB	 10	 人口	 n
13	 ADV	 14	 最终	 d
14	 VOB	 10	 剪断	 v
15	 ADV	 22	 与	 p
16	 ATT	 17	 原	 b
17	 ATT	 19	 社会	 n
18	 WP	 19	 “	 wp
19	 POB	 15	 脐带	 n
20	 WP	 19	 ”	 wp
21	 RAD	 15	 的	 u
22	 VOB	 14	 配套	 a
23	 CMP	 22	 改革	 v
24	 WP	 10	 。	 wp

为此，在有条件的社区应逐步推进社区集体产权的股份合作制改造，清产核资，界定股权，以便使外出人口有所选择，促进人口的自由流动。
0	 ADV	 9	 为此	 d
1	 WP	 0	 ，	 wp
2	 ADV	 9	 在	 p
3	 ATT	 6	 有	 v
4	 VOB	 3	 条件	 n
5	 RAD	 3	 的	 u
6	 POB	 2	 社区	 n
7	 ADV	 9	 应	 v
8	 ADV	 9	 逐步	 d
9	 HED	 -1	 推进	 v
10	 ATT	 12	 社区	 n
11	 ATT	 12	 集体	 n
12	 ATT	 14	 产权	 n
13	 RAD	 12	 的	 u
14	 VOB	 9	 股份合作制	 n
15	 COO	 9	 改造	 v
16	 WP	 15	 ，	 wp
17	 COO	 15	 清产核资	 i
18	 WP	 15	 ，	 wp
19	 COO	 15	 界定	 v
20	 VOB	 19	 股权	 n
21	 WP	 9	 ，	 wp
22	 ADV	 23	 以便	 d
23	 COO	 9	 使	 v
24	 ATT	 25	 外出	 v
25	 DBL	 23	 人口	 n
26	 ADV	 27	 有所	 v
27	 VOB	 23	 选择	 v
28	 WP	 9	 ，	 wp
29	 COO	 9	 促进	 v
30	 ATT	 32	 人口	 n
31	 RAD	 30	 的	 u
32	 ADV	 33	 自由	 a
33	 VOB	 29	 流动	 v
34	 WP	 9	 。	 wp

    完善促进土地要素合理配置的政策。
0	 HED	 -1	 完善	 v
1	 ATT	 7	 促进	 v
2	 ATT	 3	 土地	 n
3	 DBL	 1	 要素	 n
4	 ADV	 5	 合理	 a
5	 VOB	 1	 配置	 v
6	 RAD	 1	 的	 u
7	 VOB	 0	 政策	 n
8	 WP	 0	 。	 wp

应进一步深化土地制度改革，通过延长土地承包期，提倡实行“增人不增地、减人不减地”，明确农户拥有土地的占有权、使用权、收益权、转让权、抵押权和继承权并颁发有效力的土地使用证等项制度建设。
0	 ADV	 2	 应	 v
1	 ADV	 2	 进一步	 d
2	 SBV	 12	 深化	 v
3	 ATT	 4	 土地	 n
4	 FOB	 5	 制度	 n
5	 VOB	 2	 改革	 v
6	 WP	 2	 ，	 wp
7	 ADV	 12	 通过	 p
8	 POB	 7	 延长	 v
9	 ATT	 10	 土地	 n
10	 VOB	 8	 承包期	 n
11	 WP	 7	 ，	 wp
12	 HED	 -1	 提倡	 v
13	 VOB	 12	 实行	 v
14	 WP	 15	 “	 wp
15	 VOB	 13	 增	 v
16	 VOB	 15	 人	 n
17	 ADV	 18	 不	 d
18	 COO	 15	 增	 v
19	 VOB	 18	 地	 n
20	 WP	 21	 、	 wp
21	 SBV	 23	 减人	 v
22	 ADV	 23	 不	 d
23	 COO	 15	 减	 v
24	 VOB	 23	 地	 n
25	 WP	 23	 ”	 wp
26	 WP	 13	 ，	 wp
27	 ATT	 52	 明确	 v
28	 SBV	 29	 农户	 n
29	 ATT	 32	 拥有	 v
30	 VOB	 29	 土地	 n
31	 RAD	 29	 的	 u
32	 VOB	 27	 占有权	 n
33	 WP	 34	 、	 wp
34	 COO	 32	 使用权	 n
35	 WP	 36	 、	 wp
36	 COO	 32	 收益权	 n
37	 WP	 38	 、	 wp
38	 COO	 32	 转让权	 n
39	 WP	 40	 、	 wp
40	 COO	 32	 抵押权	 n
41	 LAD	 42	 和	 c
42	 COO	 32	 继承权	 n
43	 ADV	 44	 并	 c
44	 COO	 32	 颁发	 v
45	 ATT	 49	 有	 v
46	 VOB	 45	 效力	 n
47	 RAD	 45	 的	 u
48	 ATT	 49	 土地	 n
49	 VOB	 44	 使用证	 n
50	 RAD	 32	 等	 u
51	 ATT	 52	 项	 q
52	 ATT	 53	 制度	 n
53	 COO	 13	 建设	 v
54	 WP	 12	 。	 wp

进一步界定土地产权稳定农户预期，以促进土地使用权的流转和适度规模经营的发展。
0	 ADV	 1	 进一步	 d
1	 HED	 -1	 界定	 v
2	 ATT	 3	 土地	 n
3	 SBV	 4	 产权	 n
4	 VOB	 1	 稳定	 v
5	 VOB	 4	 农户	 n
6	 VOB	 4	 预期	 v
7	 WP	 1	 ，	 wp
8	 ADV	 9	 以	 c
9	 COO	 1	 促进	 v
10	 ATT	 11	 土地	 n
11	 ATT	 13	 使用权	 n
12	 RAD	 11	 的	 u
13	 ADV	 19	 流转	 v
14	 LAD	 17	 和	 c
15	 ATT	 16	 适度	 a
16	 ADV	 17	 规模	 n
17	 COO	 13	 经营	 v
18	 RAD	 13	 的	 u
19	 VOB	 9	 发展	 v
20	 WP	 1	 。	 wp

                                      （本文责编：厉淑华  戴绪愚）＊             。
0	 WP	 2	 （	 wp
1	 SBV	 2	 本文	 r
2	 HED	 -1	 责编	 v
3	 WP	 2	 ：	 wp
4	 VOB	 2	 厉淑华	 nh
5	 COO	 4	 戴绪愚	 nh
6	 WP	 5	 ）	 wp
7	 WP	 4	 ＊	 wp
8	 WP	 2	 。	 wp

